13131,2012-11-23,48673,2264.2536
13131,2013-12-15,62221,2535.9640
13131,2014-04-25,71424,2644.3313
28975,2014-04-08,70174,41.9569
22133,2013-10-19,58283,614.6673
28061,2011-07-19,44004,3953.9884
28061,2014-04-03,69852,2682.9953
12046,2013-07-20,52883,9.9340
12046,2013-09-18,56416,38.6750
24653,2013-12-29,63053,2644.3313
21830,2013-11-10,59843,596.6890
20438,2013-09-11,56043,77.3169
23068,2014-04-13,70539,41.1834
22647,2014-01-29,65338,2832.5018
27157,2013-11-11,59948,66.8194
26597,2014-06-11,74512,76.2119
25400,2013-11-17,60371,2728.3003
13052,2013-10-05,57514,34.2219
16481,2014-03-02,67423,79.5048
16481,2014-05-23,73586,135.8708
24994,2013-06-30,51895,38.5535
25815,2013-07-17,52727,44.1779
24947,2013-11-02,59306,44.1779
14062,2013-01-19,49363,2264.2536
14062,2013-08-12,54254,1352.3432
14062,2014-01-16,64363,2624.3529
19619,2013-08-05,53882,98.3119
19619,2013-12-19,62400,26.2769
14087,2013-07-11,52417,175.6950
14087,2013-09-27,56855,147.5065
14087,2013-12-08,61732,54.6754
24355,2013-10-15,58041,40.4320
16437,2013-08-20,54744,44.1779
16437,2013-11-12,60014,8.0444
17307,2013-07-25,53140,69.5929
17307,2013-07-26,53190,77.3169
24053,2013-12-27,62885,2699.9018
13021,2012-09-17,47868,2288.9187
13021,2014-05-08,72492,659.6408
11159,2014-02-08,65963,6.9394
11159,2014-04-09,70285,46.7194
18209,2011-10-10,44629,3953.9884
18209,2013-06-11,51375,2738.5657
21451,2013-11-24,60788,26.4869
16303,2014-06-28,75052,165.7279
29749,2011-07-01,43861,26346.8927
29749,2011-10-01,44506,40145.6114
29749,2012-01-01,45288,33502.0313
29749,2012-03-30,46045,55083.0127
11308,2014-02-07,65923,101.6269
11308,2014-06-17,74695,2.5305
22839,2013-07-08,52289,43.3713
21597,2013-06-21,51538,620.4354
14231,2013-07-11,52412,27.6140
14231,2013-12-25,62758,65.1729
19525,2014-02-10,66106,44.4542
19525,2014-06-05,74327,44.1779
29924,2012-06-30,47041,95172.7396
29924,2012-09-30,48065,89031.0812
29924,2012-12-31,49147,92513.8498
29924,2013-03-30,50304,104751.3605
29924,2013-06-30,51828,74353.6530
29924,2013-09-30,57121,57816.8187
29924,2013-12-31,63257,61204.9618
29924,2014-03-31,69503,69323.6906
13989,2013-08-19,54685,51.3494
17143,2013-12-06,61651,1949.1869
26712,2013-12-31,63306,47.4819
25315,2014-05-08,72472,6.9394
17652,2013-09-23,56669,15.7242
29110,2011-11-17,44930,3953.9884
25955,2011-11-19,44952,3729.3640
25955,2014-02-06,65861,1402.0682
12312,2014-03-30,69361,38.6640
15307,2013-08-30,55352,44.1779
17413,2014-04-15,70721,2614.3637
17178,2014-05-18,73208,15.4479
13289,2013-12-09,61832,41.2055
13289,2013-12-12,61990,5.5140
13289,2014-06-17,74701,26.4869
28550,2014-04-13,70551,136.9979
23527,2013-10-31,59145,62.9519
24044,2013-12-21,62578,1297.8004
18367,2014-06-18,74722,23.7465
23162,2014-02-13,66311,622.9659
26100,2014-06-17,74704,8.0444
16157,2013-05-19,50977,2288.9187
16157,2014-04-05,69992,2563.5890
16266,2013-12-05,61567,70.6869
20327,2013-10-18,58216,77.3390
22038,2013-07-07,52232,93.8698
12997,2013-12-05,61542,44.1779
12997,2014-04-10,70313,38.9292
12997,2014-04-10,70316,47.4819
15372,2012-10-29,48285,865.2040
15372,2014-01-17,64429,2566.1194
22066,2013-09-01,55501,596.6890
27753,2013-08-21,54779,28.1554
17738,2013-07-24,53107,27.6140
17465,2013-11-28,61091,1950.2808
17617,2014-01-07,63811,1939.2529
18704,2013-08-19,54666,34.2219
18704,2014-01-27,65030,2.5305
17807,2014-03-02,67452,8.0444
17807,2014-03-03,67524,81.7258
22256,2013-11-01,59265,630.3694
12584,2012-07-12,47174,2288.9187
12584,2014-04-18,70921,620.9769
24578,2014-04-08,70197,30.6859
15076,2014-05-20,73364,106.5883
22136,2013-10-06,57590,612.1369
26932,2013-11-15,60248,635.3529
27991,2014-02-15,66384,2.5305
20225,2012-03-19,45944,3953.9884
20225,2013-11-16,60295,2738.5657
25967,2013-12-01,61332,33.1279
24438,2014-06-18,74729,106.1574
27007,2013-12-18,62364,125.9258
15349,2012-09-29,47958,865.2040
15349,2014-01-04,63599,2604.4298
27999,2014-04-12,70473,113.7708
26146,2014-05-14,72859,77.3390
19904,2012-05-18,46515,772.5036
19904,2014-03-11,68037,2562.7823
24704,2014-06-30,75114,23.7465
24390,2013-11-21,60579,36.0230
15220,2013-04-26,50611,2264.2536
15220,2014-03-26,69064,2580.1529
25462,2013-12-09,61792,1950.2808
16616,2011-06-12,43746,3953.9884
16616,2014-05-07,72415,2582.6834
18920,2014-06-20,74804,142.5119
28432,2014-03-31,69612,32.0340
19974,2012-03-20,45950,3953.9884
19974,2013-11-19,60502,2699.9018
29792,2012-06-30,47049,52202.1458
29792,2012-09-30,48071,38624.2853
29792,2012-12-31,49152,26027.7109
29792,2013-03-30,50282,37862.7625
29792,2013-06-30,51825,63029.9457
29792,2013-09-30,57128,46020.6635
29792,2013-12-31,63251,27804.1488
29792,2014-03-31,69501,40252.1980
25251,2014-05-05,72192,44.1779
29148,2011-12-21,45200,3953.9884
16902,2013-10-23,58517,156.8879
16902,2014-06-11,74518,77.3390
20941,2013-07-24,53112,139.5394
16452,2012-08-04,47484,2410.6266
16452,2014-04-10,70319,982.8423
22738,2014-03-18,68488,132.5558
17973,2011-08-21,44231,772.5036
17973,2014-02-07,65879,2046.7473
20418,2012-04-23,46292,3953.9884
20418,2013-07-28,53331,695.0119
28869,2011-11-27,45010,3953.9884
28869,2013-10-04,57475,858.9607
11560,2014-05-05,72237,59.6590
25788,2013-07-20,52909,66.8194
24202,2014-01-29,65390,1238.1415
21069,2014-04-17,70839,77.3169
11187,2013-09-03,55563,74.5765
11187,2014-01-06,63725,44.1890
20621,2012-05-07,46440,3953.9884
20621,2014-01-07,63758,2806.0591
21413,2013-11-24,60786,16.5529
12518,2014-01-01,63400,9.9340
17749,2014-01-06,63721,77.3169
19867,2013-09-29,57008,1276.8054
19497,2014-01-17,64411,32.0229
18907,2011-12-21,45203,3953.9884
18907,2013-06-17,51473,650.8008
19054,2014-05-11,72678,24.2879
28843,2011-11-19,44951,3953.9884
11103,2011-09-15,44408,3729.3640
11103,2013-06-11,51384,2639.2373
11103,2013-11-06,59636,2673.0613
27122,2014-01-12,64103,868.8947
29292,2013-09-07,55858,2644.3313
21116,2014-03-30,69348,87.2508
29817,2013-06-30,51775,43394.2428
29817,2013-09-30,57088,32769.5599
29817,2013-12-31,63181,24717.5962
29817,2014-03-31,69465,34885.0758
20778,2014-05-29,74047,82.2783
13616,2012-12-14,48916,2264.2536
13616,2013-12-30,63110,2596.6616
13616,2014-04-09,70309,2732.7092
18172,2014-03-22,68776,44.1779
18172,2014-06-27,75018,41.2055
11563,2013-12-05,61578,59.6590
22560,2013-09-23,56667,103.8369
20761,2013-10-17,58153,25.3377
13700,2012-10-24,48239,2410.6266
13700,2014-05-28,74000,2590.4073
14046,2013-01-08,49264,2288.9187
14046,2013-06-23,51571,1402.0682
14046,2014-01-16,64362,2547.0029
11472,2011-12-26,45233,3756.9890
11472,2013-09-15,56268,2566.1194
11472,2014-03-28,69243,2700.1228
20479,2014-03-14,68225,94.4554
21512,2014-02-24,66977,27.6140
13170,2013-08-28,55143,132.6000
13170,2013-09-24,56736,122.6108
20793,2014-01-24,64893,1332.0444
17323,2013-08-22,54826,9.9340
17323,2014-05-17,73102,83.9469
27276,2013-04-24,50589,2264.2536
12368,2014-04-29,71664,38.6640
22078,2013-09-28,56953,622.9659
29622,2011-08-01,44078,31591.9471
29622,2011-10-31,44743,47591.4489
29622,2012-01-29,45521,21659.9223
29622,2012-04-30,46327,16156.2599
29622,2012-10-30,48294,2798.9022
29622,2013-01-28,49449,50.7737
29622,2013-07-31,53457,53043.4629
29622,2013-10-30,58910,40948.2201
29622,2014-01-29,65159,15286.2238
29622,2014-05-01,71785,33281.1855
21149,2014-02-13,66314,1307.7344
11659,2013-10-09,57706,71.7919
11659,2014-02-15,66389,87.2729
11659,2014-03-07,67791,35.6694
11659,2014-05-02,72036,41.2055
11659,2014-06-08,74424,23.7465
20067,2013-10-21,58410,1276.8054
28393,2011-06-29,43834,3729.3640
28393,2014-01-01,63417,1286.7394
20706,2014-01-28,65148,1944.7669
23042,2014-01-12,64112,651.9058
14427,2011-09-06,44344,3953.9884
14427,2013-11-28,61034,2734.8087
14427,2014-01-27,65066,2649.8453
24217,2014-02-06,65873,1336.4644
21444,2013-10-25,58607,25.3377
24508,2014-03-18,68486,134.3349
15162,2014-01-20,64633,11.0390
15162,2014-04-01,69683,77.3390
15162,2014-04-22,71179,82.8529
23686,2014-04-30,71717,104.3783
17295,2011-08-14,44196,3953.9884
17295,2014-03-31,69633,899.9894
21719,2014-04-02,69745,110.4558
21710,2011-06-23,43800,3953.9884
21710,2014-04-11,70441,672.9008
13986,2012-06-09,46760,1105.4834
13986,2013-08-23,54922,987.2844
25665,2013-09-29,56991,5.5140
20311,2014-04-19,70964,132.5779
16802,2013-07-20,52903,15.4479
17607,2014-01-30,65416,60.7529
21863,2013-09-08,55901,44.1779
18318,2014-03-03,67568,1945.3194
24079,2013-10-21,58388,44.1779
20853,2014-01-18,64520,1268.2859
25956,2013-12-27,62895,27.6140
13601,2014-06-05,74329,49.7029
13199,2013-06-30,51897,25.3377
13199,2014-02-04,65717,46.7194
13199,2014-03-09,67926,44.1779
22347,2014-02-18,66594,55.2169
27915,2014-03-17,68416,44.1779
16250,2012-07-19,47233,2410.6266
16250,2014-05-30,74106,2574.6279
19788,2012-02-22,45741,3953.9884
19788,2013-10-12,57894,2738.5657
20983,2012-05-16,46494,3953.9884
20983,2013-09-26,56840,663.5083
14738,2012-02-11,45666,772.5036
14738,2014-01-31,65489,888.9504
12702,2012-09-18,47878,2264.2536
12702,2013-10-21,58404,2639.8008
12702,2014-03-09,67964,2732.7092
29257,2014-03-21,68690,182.6344
20673,2013-11-22,60696,1939.2529
21485,2014-03-22,68798,1270.1644
12751,2014-05-11,72676,92.7869
17650,2014-04-11,70409,43.0729
13077,2012-09-22,47911,2264.2536
13077,2013-10-26,58689,2535.9640
13077,2014-04-12,70522,2676.9067
18718,2011-12-30,45257,3953.9884
18718,2013-08-20,54762,2715.3497
19255,2012-07-31,47460,865.2040
19255,2014-04-13,70596,1879.5940
26079,2013-12-14,62101,71.7919
27209,2013-12-30,63074,15.4479
19714,2013-12-14,62131,606.6229
12660,2014-05-02,72041,49.7029
18238,2011-10-05,44596,3953.9884
18238,2013-06-27,51636,2709.8357
25753,2014-04-12,70488,4.4090
28529,2012-07-28,47323,2264.2536
17582,2014-04-19,70985,2650.3094
19655,2013-10-17,58154,142.5119
16720,2013-12-01,61338,44.1779
13655,2014-04-08,70195,24.2879
11454,2011-12-31,45264,3729.3640
11454,2013-06-09,51354,2535.9640
11454,2013-11-18,60451,2673.0613
26002,2012-02-28,45778,3729.3640
26002,2014-04-05,69994,1463.3736
11906,2012-02-10,45662,3729.3640
11906,2013-08-17,54582,2643.0937
11906,2013-12-12,62018,2634.3974
22372,2013-08-07,54034,635.3529
21816,2013-12-01,61347,92.2344
23796,2013-12-05,61556,40.4320
17272,2013-11-16,60311,1895.0419
23779,2013-10-27,58771,1268.2859
17498,2013-11-16,60306,624.8444
26238,2012-06-09,46764,2264.2536
26238,2014-04-10,70363,1381.0732
26946,2013-11-04,59456,1342.4093
29212,2014-03-13,68164,210.2484
28821,2011-11-11,44887,3953.9884
23423,2013-01-03,49206,2410.6266
23423,2013-12-04,61522,1939.2529
25701,2013-07-14,52613,663.5083
19839,2013-09-16,56290,77.3169
19839,2014-02-25,67047,138.1140
19584,2013-07-08,52293,98.3119
19584,2013-09-04,55614,30.6859
20384,2013-10-25,58608,142.5119
26224,2013-08-04,53861,858.9607
19696,2013-11-02,59320,659.9723
22991,2013-11-03,59359,38.6529
17580,2014-04-19,70989,2657.4919
23667,2014-05-24,73697,2649.8453
28026,2014-04-29,71638,8.0444
23285,2014-06-19,74764,77.3169
18007,2013-12-27,62910,43.0729
21576,2013-06-27,51655,606.6229
11420,2013-04-03,50380,2288.9187
11420,2013-07-01,51923,2626.5408
11420,2013-12-15,62173,596.6890
11420,2014-01-03,63546,2688.5092
11420,2014-02-21,66825,596.6890
11420,2014-04-12,70507,858.9607
11420,2014-05-01,71996,2720.5432
11603,2012-06-19,46845,2264.2536
11603,2013-08-18,54603,2563.5890
11603,2014-03-10,68028,2649.8453
25414,2013-11-06,59639,2710.6092
27990,2014-01-14,64189,43.0729
12393,2014-02-27,67181,82.3004
27800,2013-07-05,52151,1238.1415
16067,2014-02-01,65540,734.7035
28293,2011-09-26,44449,3953.9884
23289,2013-07-16,52690,38.6529
26833,2013-11-17,60354,6.9394
20453,2013-07-04,52069,23.7465
24351,2013-09-06,55804,2644.3313
22749,2013-12-11,61964,663.5083
26140,2012-08-22,47611,865.2040
26140,2014-03-20,68663,1253.5894
27084,2012-08-30,47735,865.2040
26642,2012-11-06,48480,2288.9187
26642,2014-01-29,65385,2673.0613
21521,2014-01-16,64340,47.4377
11623,2012-02-07,45642,3953.9884
11623,2013-09-26,56836,2618.8169
23467,2014-06-20,74798,33.1390
25276,2014-01-09,63898,42.9624
26681,2012-11-20,48640,2288.9187
26681,2014-05-08,72497,820.2968
14214,2013-01-14,49314,2264.2536
14214,2013-11-17,60377,1564.4369
14214,2014-01-04,63604,2535.9640
17299,2011-08-09,44182,3953.9884
17299,2014-04-16,70805,888.9504
11491,2012-04-08,46176,3729.3640
11491,2013-08-07,53979,2574.6279
11491,2014-02-07,65934,2710.6092
16227,2013-07-02,51995,89.4608
18090,2013-09-21,56566,24.2879
18090,2013-10-21,58375,47.4377
27673,2011-06-30,43839,3953.9884
24151,2014-01-30,65428,65.1729
13195,2013-09-09,55950,79.5269
24978,2013-12-14,62104,171.3634
17568,2014-01-07,63813,1895.0419
12552,2014-03-15,68321,9.9340
29587,2012-05-30,46669,80667.4989
29587,2012-08-30,47721,59362.3164
29587,2012-11-30,48771,34509.9764
29587,2013-02-28,49891,48031.1479
29587,2013-05-30,51143,66876.6357
29587,2013-08-30,55323,43348.3273
29587,2013-11-30,61238,25431.4172
29587,2014-03-01,67343,41445.5381
24029,2014-05-03,72125,622.0708
22723,2014-03-01,67362,77.3169
25332,2013-10-30,59100,44.1779
15034,2013-08-22,54825,9.9340
15034,2014-04-26,71429,104.3783
18888,2013-09-24,56722,136.9979
11369,2013-12-05,61545,65.1729
11369,2014-05-29,74032,66.2779
19555,2012-01-11,45419,3953.9884
19555,2013-09-16,56319,2798.2247
24919,2012-11-15,48585,1105.4834
24919,2013-10-02,57303,1339.7573
12134,2013-12-05,61572,38.0894
12134,2014-03-11,68053,69.5929
16075,2014-03-28,69192,8.0444
22220,2014-05-28,74012,1303.8669
11899,2012-02-04,45630,3729.3640
11899,2013-08-05,53916,2646.9723
11899,2013-12-08,61781,2673.0613
26706,2013-08-13,54339,8.0444
14391,2014-02-24,66973,24.2879
16489,2013-08-16,54484,97.7483
16489,2013-10-09,57695,26.8184
12781,2013-11-18,60420,2574.6279
14159,2011-09-07,44348,3953.9884
14159,2014-03-15,68281,2598.9158
14614,2011-10-28,44726,772.5036
14614,2013-12-18,62377,1045.8273
18422,2014-05-10,72619,2598.9158
26311,2012-08-25,47630,2288.9187
26311,2013-06-18,51494,830.2307
12356,2012-06-10,46776,2264.2536
12356,2013-09-17,56369,2587.8769
12356,2014-02-19,66696,2673.0613
13385,2012-07-25,47297,2410.6266
13385,2014-04-15,70711,2615.4687
26648,2014-04-07,70108,30.1444
21530,2014-01-08,63855,142.4898
15287,2012-07-27,47322,865.2040
15287,2014-04-09,70290,992.7983
15705,2013-10-20,58314,77.3390
26013,2012-12-17,48941,2699.9018
27022,2013-09-30,57212,5.5140
23396,2012-03-29,46014,3953.9884
23396,2013-10-20,58342,1451.2407
25210,2013-11-08,59711,26.2769
18683,2013-11-07,59672,87.2729
20097,2013-10-03,57424,1238.1415
23635,2013-07-07,52224,2709.8357
12088,2014-05-28,73941,65.1729
12088,2014-06-27,75029,123.7158
11618,2013-07-12,52513,2618.8058
19247,2013-07-16,52698,27.6140
26478,2013-12-17,62300,54.6754
11176,2013-07-05,52127,79.0959
11176,2013-07-12,52472,65.7254
11176,2013-07-13,52535,26.2769
11176,2013-07-13,52538,88.3669
11176,2013-07-16,52708,72.8969
11176,2013-07-23,53026,27.6140
11176,2013-08-01,53666,132.6000
11176,2013-08-09,54116,38.5535
11176,2013-08-19,54661,15.4479
11176,2013-09-05,55691,55.2390
11176,2013-09-10,55982,70.6869
11176,2013-10-12,57861,40.0784
11176,2013-11-13,60065,51.7472
11176,2013-11-15,60198,2.5305
11176,2013-12-28,62958,6.9394
11176,2014-01-04,63551,31.4704
11176,2014-01-16,64316,34.5534
11176,2014-02-04,65702,44.1779
11176,2014-02-24,66957,38.6640
11176,2014-02-28,67222,35.6694
11176,2014-03-29,69262,127.0308
11176,2014-03-31,69587,44.1779
11176,2014-04-14,70606,69.5929
11176,2014-04-23,71234,23.7465
11176,2014-06-14,74596,5.5140
11176,2014-06-15,74634,159.6394
11176,2014-06-17,74699,42.9624
11176,2014-06-29,75070,27.6140
18080,2014-02-04,65739,1920.4016
23150,2014-05-08,72455,54.3881
27273,2013-04-06,50413,2288.9187
27273,2014-03-22,68796,2673.0613
23312,2014-02-06,65810,15.4479
19385,2014-05-03,72091,129.2298
26966,2013-12-27,62943,650.8008
14399,2013-09-12,56089,5.5140
17348,2013-10-14,57971,93.8808
17348,2013-12-21,62549,38.6529
17348,2014-02-06,65845,94.4554
26050,2012-03-03,45837,3729.3640
26050,2014-04-19,71004,1381.0732
28533,2013-07-06,52166,5.5140
11403,2013-03-30,50329,2288.9187
11403,2013-06-20,51512,2649.7348
11403,2013-10-28,58831,622.9659
27894,2014-03-20,68674,606.6229
17235,2013-11-06,59588,59.6590
17235,2013-12-19,62399,33.1390
15718,2014-02-16,66441,38.6640
15718,2014-05-21,73414,32.0229
20639,2014-01-19,64583,2725.2836
25942,2011-10-16,44669,3729.3640
25942,2014-02-19,66691,1352.3432
20641,2014-02-17,66541,2715.3497
24571,2014-05-30,74123,30.6859
20028,2013-10-28,58830,1297.8004
12242,2012-05-17,46506,3729.3640
12242,2013-11-11,59965,634.2479
20711,2012-07-26,47307,865.2040
20711,2013-10-26,58648,2715.3497
17649,2013-07-17,52751,4.4090
16846,2013-07-24,53099,136.9979
16846,2013-09-19,56466,62.9519
18121,2014-02-16,66494,1981.7844
19157,2014-05-28,74017,1879.5940
25129,2013-07-24,53077,66.8194
25292,2013-10-14,57975,175.5624
22516,2013-11-13,60081,5.5140
26465,2013-08-14,54390,30.1444
23117,2012-12-15,48926,2410.6266
23117,2013-09-20,56528,1933.7058
14200,2012-08-09,47511,2410.6266
14200,2013-11-06,59579,2580.1419
14200,2014-01-23,64842,2710.6092
14200,2014-02-28,67214,2709.8357
18361,2014-03-09,67952,1934.8329
26202,2013-02-06,49633,2410.6266
26202,2013-12-09,61849,627.3748
17268,2014-04-20,71065,2563.5890
12190,2012-05-10,46459,3953.9884
12190,2013-08-04,53855,2555.0473
13238,2012-07-08,47139,2410.6266
13238,2013-10-28,58811,2574.6279
19119,2014-05-16,73088,1950.2808
29366,2014-04-22,71189,2673.0613
23673,2013-10-20,58311,5.5140
18830,2014-04-19,70963,132.5779
19090,2013-07-23,53015,2.5305
19090,2014-04-16,70756,62.9519
24067,2014-03-02,67430,2754.0136
19207,2013-10-17,58184,874.4086
15102,2014-03-17,68431,67.4934
15102,2014-04-27,71533,40.0784
28761,2011-10-05,44592,3953.9884
25180,2013-10-21,58409,2703.9903
15704,2014-01-19,64561,38.6750
14282,2013-08-07,54018,82.8529
14282,2014-03-28,69178,59.6590
14282,2014-04-14,70619,11.0390
14282,2014-05-25,73734,30.1444
14282,2014-06-11,74509,32.0229
28715,2013-12-18,62395,650.8008
12775,2013-11-08,59744,24.2879
13376,2014-02-26,67109,34.2219
21607,2014-04-14,70661,1238.1415
13005,2014-01-15,64245,71.7919
13005,2014-04-12,70462,175.6950
13005,2014-06-25,74939,180.1040
14037,2012-08-23,47613,1105.4834
14037,2013-09-23,56680,992.7983
12488,2014-02-20,66734,9.9340
29610,2011-05-31,43687,1416.9322
29610,2011-08-31,44311,8279.3334
29610,2011-12-01,45067,3484.0780
29610,2012-02-29,45807,3980.3915
29610,2012-08-30,47710,207.7582
29610,2012-11-30,48781,455.6047
29610,2013-02-28,49874,574.2275
26606,2012-11-08,48497,2264.2536
26606,2013-11-26,60940,929.6476
12062,2013-07-27,53275,41.2055
12062,2014-06-15,74626,55.2390
14100,2013-11-12,59991,175.6950
14100,2014-03-31,69567,30.1444
14100,2014-05-08,72444,44.1779
23827,2014-05-06,72300,15.4479
14999,2014-06-04,74299,46.7194
14999,2014-06-08,74437,16.8292
12333,2011-11-18,44935,3953.9884
12333,2013-09-16,56279,2745.8587
12333,2013-10-26,58700,2644.3313
12333,2013-11-05,59490,2622.1098
18486,2011-11-02,44822,3953.9884
18486,2013-08-03,53772,2699.9018
19750,2014-02-08,65977,44.1779
19750,2014-03-18,68489,41.1834
19049,2013-05-26,51043,2699.9018
19049,2014-04-03,69802,2646.4198
21305,2013-01-15,49326,2264.2536
21305,2014-05-21,73487,1276.8054
15160,2014-06-30,75105,109.3508
12562,2013-08-14,54415,65.1508
17770,2013-02-14,49706,1105.4834
17770,2013-11-02,59282,1895.0419
14301,2013-02-01,49587,2288.9187
14301,2013-12-19,62469,830.2307
14301,2014-02-21,66820,2563.5890
21954,2014-06-02,74220,38.6750
18966,2013-08-08,54056,87.2729
24485,2013-05-25,51034,2410.6266
24485,2013-12-14,62141,1297.8004
16366,2014-04-13,70567,2832.5018
29124,2013-10-14,57982,77.3390
16920,2013-08-24,54964,1879.5940
12322,2014-05-24,73686,55.2390
14118,2013-09-30,57227,2566.1194
14118,2014-02-18,66624,2673.0613
12999,2012-09-22,47909,2288.9187
12999,2013-10-21,58405,2596.7279
12999,2014-03-21,68738,2673.0613
23610,2014-06-23,74903,43.0729
16858,2014-05-09,72531,5.5140
14478,2013-11-09,59808,2587.8769
14478,2014-02-04,65736,2710.6092
20309,2014-06-06,74337,75.6815
26755,2014-05-16,73037,136.9979
29663,2012-07-31,47419,14568.0157
29663,2012-10-30,48360,12471.8662
29663,2013-01-28,49477,7934.8207
29663,2013-04-30,50705,12119.3876
21334,2014-01-04,63609,1276.8054
17924,2011-09-11,44388,3953.9884
17924,2014-03-20,68664,1276.8054
14378,2013-02-17,49741,1105.4834
14378,2013-11-01,59243,893.9008
29629,2013-07-31,53535,111328.3281
29629,2013-10-30,58980,110007.8727
29629,2014-01-29,65163,66718.7431
29629,2014-05-01,71847,101382.7138
18196,2011-10-11,44632,3953.9884
18196,2014-01-22,64776,613.2419
23316,2012-12-09,48870,2410.6266
23316,2013-12-29,63060,722.0733
27803,2013-10-13,57933,44.1779
28492,2012-04-10,46183,3729.3640
28521,2014-02-04,65741,1286.7394
20001,2013-09-24,56755,1276.8054
17124,2013-11-13,60109,622.0708
14016,2013-12-23,62634,63.0845
14016,2014-02-05,65749,70.6869
25845,2014-05-26,73822,15.4479
25926,2012-04-05,46158,772.5036
25926,2014-04-19,71002,672.9008
26573,2013-07-07,52229,76.2119
12462,2013-02-07,49640,2264.2536
12462,2013-06-09,51339,2622.6844
12462,2013-10-09,57744,690.5919
25576,2014-04-14,70664,1293.3804
23910,2013-09-07,55849,6.9394
14747,2012-02-15,45698,772.5036
14747,2014-02-28,67236,888.9504
12822,2014-04-28,71589,83.9469
23801,2013-07-18,52794,91.2620
19926,2013-09-06,55772,44.1779
21745,2014-01-10,63968,79.5048
26285,2012-07-15,47202,2288.9187
26285,2014-05-10,72628,1367.7911
24220,2014-02-23,66907,75.0627
24433,2013-06-27,51654,2699.0067
11747,2014-01-07,63769,59.6590
11747,2014-03-15,68320,68.4769
18594,2014-05-18,73226,2570.1858
23034,2014-01-21,64724,596.6890
12124,2011-07-01,43919,3953.9884
12124,2013-06-02,51245,2682.9953
12124,2013-06-15,51441,2708.6865
12124,2013-08-09,54111,2585.6669
12124,2014-03-09,67960,2649.8453
20760,2014-04-06,70050,8.0444
22920,2014-04-28,71563,101.6048
17226,2013-09-20,56513,77.3390
17226,2013-11-05,59535,44.1779
29741,2013-07-31,53624,938.3262
29741,2014-01-29,65320,680.3498
29741,2014-05-01,71946,35.6741
26868,2013-11-11,59976,596.6890
19827,2014-01-02,63455,24.2879
28698,2014-03-08,67886,845.6786
24313,2013-10-18,58207,50.3659
23689,2013-12-04,61500,48.5869
26063,2014-03-31,69591,33.1279
19767,2014-03-09,67920,104.4004
19314,2013-04-01,50349,1105.4834
19314,2014-05-23,73629,1911.6169
29810,2011-08-01,44126,16060.3046
29810,2011-10-31,44792,39130.2034
29810,2012-01-29,45570,36516.0719
29810,2012-04-30,46379,3759.6381
29810,2012-07-31,47443,8569.6012
29810,2012-10-30,48381,3422.5036
29810,2013-01-28,49539,4269.7398
29810,2013-04-30,50750,3151.6785
29810,2013-07-31,53584,4335.2444
29810,2013-10-30,59019,2327.7362
29810,2014-01-29,65270,1784.3493
29810,2014-05-01,71932,687.5269
15533,2014-01-19,64556,5.5140
17147,2014-01-04,63614,1879.5940
28359,2013-12-07,61687,87.2729
19955,2013-11-22,60643,33.6804
19955,2014-01-25,64903,157.9819
18198,2011-10-17,44676,3953.9884
18198,2014-03-26,69073,624.3029
25142,2013-09-04,55653,15.4479
21333,2013-12-10,61917,1297.8004
25731,2013-08-25,55029,606.6229
29858,2011-12-01,45041,472.3108
29858,2012-05-30,46609,2677.9235
29858,2013-02-28,49863,120.2717
26025,2012-07-30,47347,865.2040
26025,2014-03-24,68934,1253.5894
27281,2013-04-27,50620,2288.9187
27281,2014-03-18,68527,2728.3003
18506,2013-11-24,60784,77.3169
18506,2014-03-05,67670,35.3269
27042,2014-05-13,72809,75.6815
27452,2013-04-24,50585,2288.9187
27452,2014-03-25,69010,2732.7203
21239,2013-11-30,61272,8.0444
21795,2013-08-12,54308,677.8623
25217,2013-09-25,56761,44.1779
16398,2013-08-11,54227,59.0844
14146,2011-09-19,44427,3953.9884
14146,2013-06-16,51461,914.1997
14146,2014-03-18,68481,2591.1808
15919,2014-01-03,63523,77.3390
15919,2014-05-26,73832,15.4479
12067,2013-09-24,56707,65.1729
12067,2013-12-26,62850,82.8529
12650,2012-03-07,45861,3953.9884
12650,2013-11-12,59986,2622.1098
12650,2013-11-20,60561,2673.0613
12650,2013-11-25,60850,2699.9018
28515,2014-05-21,73495,624.8444
11245,2012-02-26,45765,3729.3640
11245,2013-05-30,51178,2580.1419
11245,2014-02-16,66500,2671.9453
11245,2014-05-13,72793,2709.8357
27480,2014-06-25,74946,131.4508
26409,2013-08-14,54406,74.5765
16267,2012-09-12,47824,2699.9018
16267,2014-04-24,71285,656.3479
23245,2013-11-22,60660,44.1779
28770,2011-10-13,44647,3953.9884
28770,2013-07-21,52958,858.9607
11419,2013-08-12,54291,201.9719
11419,2013-11-27,61002,54.1119
25606,2014-01-09,63932,1381.0732
27489,2013-05-02,50795,865.2040
27489,2014-05-26,73847,663.5083
21831,2014-03-08,67876,38.6529
13000,2012-09-09,47798,2288.9187
13000,2013-10-09,57737,2535.9640
13000,2014-03-25,69025,2688.5092
20806,2013-12-07,61692,30.1444
28292,2013-09-29,56980,68.4658
20550,2013-10-10,57767,27.6140
28652,2012-02-09,45650,3953.9884
12196,2013-09-10,55987,55.2169
12196,2013-10-05,57499,5.5140
12196,2013-12-13,62040,77.3169
